"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"784","17","7","S Lee","S Henschen","Semantics and Properties of Existential Quantifiers in Deductive Databases ","Inf Process Lett"
"785","17","8","S Lee","S Hong; L Kerschberg","A Popularity-Driven Caching Scheme for Meta-search Engines: An Empirical Study ","DEXA Database and Expert Systems Applications"
"786","17","9","S Lee","S Lee; S Lee","An Integrated Benchmark Suite for Database Systems ,","Proceedings of the IASTED International Conference Information Systems and Databases pages"
"787","17","10","S Lee","S Jeong; B Choi; D Cho; H Yong; K Chae; K Lee; M Lee; M Kim; S Park; W Kim","The Chamois Component-Based Knowledge Engineering Framework ","IEEE Computer"
"788","17","11","S Lee","S Jeong; B Choi; D Cho; H Kim; H Yong; J Lee; K Chae; K Lee; M Lee; M Lee; M Kim; S Park; W Lee; W Kim","The Chamois Reconfigurable Data-Mining Architecture ","Journal of Object Technology"
"789","17","12","S Lee","S Kim","MIDAS: Design Philosophy and Internals,","Proceedings of the Eleventh Annual IEEE International Conference Computers and Communications"
"790","17","13","S Lee","S Kim","Implementation of a Web Robot and Statistics on the Korean Web ","Human Society Internet"
"791","17","14","S Lee","S Lee; S Lee","Implementation of a Web Robot and Statistics on the Korean Web,","Springer Verlag Lecture Notes Computer Science pages"
"792","17","15","S Lee","S Cho","AND Parallelism in Connection Graph Proof Procedure,","Proceedings of the Pacific Rim International Conference Artificial Intelligence Seoul pages"
"793","17","16","S Lee","S Kim","An Improved Computation of the PageRank Algorithm ","ECIR European Conference Information Retrieval Research"
"794","17","17","S Lee","S Cho","A New Algorithm for Subsumption Test,","Proceedings of the International Conference Fifth Generation Computer Systems"
"795","17","18","S Lee","S Kim; W Kim","The BORD Benchmark for Object-Relational Databases ","DEXA Database and Expert Systems Applications"
"796","17","19","S Lee","S Lee; S Lee","Trend and Market Analysis on Relational Database Systems in UNIX in Korean ,","Weekly Technical Reviews pages Electronics and Telecommunications Research Institute"
"797","17","20","S Lee","S Lee; S Lee","Validating Transaction Consistency in Database Systems, in Proceedings of the nd Euromicro Conference,","IEEE Computer Society pages Prague"
"798","17","21","S Lee","S Henschen","Evaluation of Recursive Queries Extended Rules in Deductive Databases,","IEEE Trans Knowledge and Data Engineering pages"
"799","17","22","S Lee","S Lee; S Lee","A Logic Database System Extended Functionality,","International Journal of Computers and Their Applications"
"800","17","23","S Lee","S Lee; S Lee","A Logic Database System Extended Functionality,","Proceedings of the th Annual International Computer Software and Applications Conference CompSAC Seoul pages"
"801","17","24","S Lee","S Lee; S Lee","A Query Transformer in a Digital Library Environment,","Proceedings of the th Annual Conference of the Internet Society Kuala Lumpur"
"802","17","25","S Lee","S Lee; S Lee","Maintenance of Integrity Constraints against Transactions in Database Systems,","Telecommunications Review"
"803","17","26","S Lee","S Lee; S Lee","Enforcement of Integrity Constraints against Transaction Transition Axioms,","Proceedings of the IEEE Sixteenth International Computer Software and Applications Conference ComSAC pages"
"804","17","27","S Lee","S Lee; S Lee","On Technical Trend of Database Systems in Korean ,","National Assembly Library Review"
"805","17","28","S Lee","S Kerschberg","A Popularity-driven Caching Scheme for Meta-search Engines: An Empirical Study,","Springer Verlag Lecture Notes Computer Science pages"
"806","17","29","S Lee","S Henschen","Semantics and Properties of Existential Quantifiers in Deductive Databases,","Information Processing Letters pages"
"807","17","30","S Lee","S Kim","The BORD Benchmark for Object-oriented Databases,","Springer Verlag Lecture Notes Computer Science pages"
"808","17","31","S Lee","S Lee; S Lee","Interoperability of Event Channels of the Event Service of CORBA in Java ORB Environment,","Proceedings of the Web Engineering Workshop Toronto"
"809","17","32","S Lee","S Lee; S Lee","Interoperability of Event Service in Java ORB Environment,","Proceedings of the th international Workshop Database and Expert Systems Applications pages"
"810","17","33","S Lee","S Lee; S Lee","Push Technology in Java ORB Environment, Journal of Computer Science and Information Management,",""
"811","17","34","S Lee","S nschen","Su bstitution-based Compilation of Extended Rules in Deductive Databases,","Springer Verlag Lecture Notes Artificial Intelligence ed J Siekmann pages"
"812","17","35","S Lee","S Lee; S Lee","Transaction Processing, in Proceedings of the IEEE Eighth International Conference on Data Engineering,","pages"
"813","17","36","S Lee","S Scheuermann; Y Park","A Periodic Deadlock Detection and Resolution Algorithm with a New Graph Model for Sequential Transaction Processing ","ICDE International Conference Data Engineering"
"814","18","1","S Lee","S Abugharbieh","A Fast Algorithm for the Disjunctive Decomposition of m-Valued Functions Part I: The Decomposition Algorithm ","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC"
"815","18","2","S Lee","S Abugharbieh","A Fast Algorithm for the Disjunctive Decomposition of m-Valued Functions Part II: Time Complexity Analysis ","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC"
"816","18","3","S Lee","V Calculus","IEEE Trans Computers",""
"817","18","4","S Lee","W Hongyuan","Comments on ``Sign/Logarithm Arithmetic for FFT Implementation'' ","IEEE Trans Computers"
"818","18","5","S Lee","A Edgar","The Focus Number System ","IEEE Trans Computers"
"819","18","6","S Lee","A Edgar","Addendum to ``The Focus Number System'' ","IEEE Trans Computers"
"820","18","7","S Lee","A Edgar","FOCUS Microcomputer Number System ","Commun ACM"
"821","18","8","S Lee","J Chen","The Necessary and Sufficient Conditions of Type-Safe Polymorphism ","JOOP Journal of Object Oriented Programming"
"822","18","9","S Lee","J Chen","Pursuing Safe Polymorphism in OOP ","JOOP Journal of Object Oriented Programming"
"823","18","10","S Lee","J Chen","Generation and Reorganization of Subtype Hierarchies ","JOOP Journal of Object Oriented Programming"
"824","18","11","S Lee","O Machines","Information and Control",""
"825","19","1","S Lee","S Zurada;editors","Knowledge Discovery for Business Information Systems,","volume of The Kluwer ternational Series Engineering and Computer Science Kluwer Academic Publishers Proc Second ternational Workshop Advance Issues of E Web based formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems"
"826","19","2","S Lee","S Cheung; D Yang; S Yiu; T Lam; W Ho; W Sung","Construction of Online Catalog Topologies Using Decision Trees ","WECWIS Workshop Advanced Issues of E and Web based Information Systems"
"827","19","3","S Lee","","DROLAP--a dense-region-based approach to on-line analytical processing ","Proc The th International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications"
"828","19","4","S Lee","S Tan","Distributed and scalable XML document processing architecture for e-commerce systems ","formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems"
"829","19","5","S Lee","S Xiao","Effect of data skewness and workload balance in parallel data mining ","IEEE transactions Knowledge and Data Engineering"
"830","19","6","S Lee","S Kao","A general incremental technique for maintaining discovered association rules ","Proceedings of the Fifth ternational Conference Database Systems for Advanced Applications pages"
"831","19","7","S Lee","S Cheung","Maintenance of Discovered Association Rules: When to update?","DMKD Research Issues Data Mining and Knowledge Discovery"
"832","19","8","S Lee","","Parallel Mining of Association Rules;chapter Volume of","Abramowicz and Zurada"
"833","19","9","S Lee","","Towards the building of a dense-region based OLAP system ","Data and Knowledge Engineering Elsevier Science"
"834","19","10","S Lee","S Kao; B Zhou; D Cheung; K Hu","DROLAP - A Dense-Region Based Approach to On-Line Analytical Processing ","DEXA Database and Expert Systems Applications"
"835","19","11","S Lee","S Kao; D Cheung","A General Incremental Technique for Maintaining Discovered Association Rules ","DASFAA Database Systems for Advanced Applications"
"836","19","12","S Lee","S Kao; D Cheung","Is Sampling Useful in Data Mining? A Case in the Maintenance of Discovered Association Rules ","Data Mining and Knowledge Discovery"
"837","19","13","S Lee","S Kao; B Zhou; D Cheung; H Kan","Towards the building of a dense-region-based OLAP system ","Data Knowl Eng"
"838","19","14","S Lee","S Meo;editors","Database Support for Data Mining Applications ","Number LNCS Springer Verlag"
"839","19","15","S Lee","S Raedt","Constraint Based Mining of First Order Sequences in SeqLog ","Lanzi and Meo"
"840","19","16","S Lee","S Raedt","Constraint based mining of first order sequences in seqlog extended abstract ","conjunction the th European Conference Machine Learning and th European Conference Principles and Practice of Knowledge Discovery Databases ECML European Conference Machine Learning PKDD Principles of Data Mining and Knowledge Discovery"
"841","19","17","S Lee","S Raedt","Constraint based mining of first order sequences in seqlog extended abstract ","Workshop Multi Relational Data Mining MRDM"
"842","19","18","S Lee","S Cheung","Maintenance of Discovered Association Rules ","chapter Volume of Abramowicz and Zurada"
"843","19","19","S Lee","S Cheung","Maintenance of discovered association rules: When to update?","Proc ACM SIGMOD International Conference Management of Data Workshop Data Mining and Knowledge Discovery DMKD Research Issues Data Mining and Knowledge Discovery U S A"
"844","19","20","S Lee","S Raedt","An algebra for inductive query evaluation ","Xindong Wu Alex Tuzhilin and Jude Shavlik editors Proc The Third IEEE International Conference Data Mining ICDM IEEE International Conference Data Mining pages"
"845","19","21","S Lee","S Raedt","An algebra for inductive query evaluation ","ductive Databases KDID conjunction The th European Conference Machine Learning and the th European Conference Principles and Practice of Knowledge Discovery Databases ECML European Conference Machine Learning PKDD Principles of Data Mining and Knowledge Discovery"
"846","19","22","S Lee","S Kao","Is sampling useful in data mining? A case in the maintenance of discovered association rules Data Mining and Knowledge Discovery,","An ternational Journal"
"847","19","23","S Lee","S Mannila; L Raedt; M Jaeger","A Theory of Inductive Query Answering ","ICDM IEEE International Conference Data Mining"
"848","19","24","S Lee","S Mannila","A theory of inductive query answering extended abstract ","Proc The nternational Conference Data Mining"
"849","19","25","S Lee","S Tan; D Cheung; T Lee; W Song","Distributed and Scalable XML Document Processing Architecture for E-Commerce Systems ","WECWIS Workshop Advanced Issues of E and Web based Information Systems"
"850","19","26","S Lee","D Lee","Construction of online catalog topologies using decision trees ","formation Systems WECWIS Workshop Advanced Issues of E and Web based Information Systems"
"851","20","1","S Lee","S Gerla"," Multicast Protocol Implementation and Validation in an Ad hoc Network Testbed ","Proceedings of IEEE ICC International Conference Communications"
"852","20","2","S Lee","S Gerla"," Unicast Performance Analysis of the ODMRP in a Mobile Ad hoc Network Testbed ","Proceedings of IEEE ICCCN"
"853","20","3","S Lee","S Gerla"," The Design, Implementation, and Performance Evaluation of the On-Demand Multicast Routing Protocol in Multihop Wireless Networks ","IEEE Network special issue Multicasting Empowering the Next Generation Internet"
"854","20","4","S Lee","S Thomas"," CDNs for Personal Broadcasting and Individualized Reception ","Proceedings of WCW"
"855","20","5","S Lee","S Thomas"," Multi-Stream Media Servers ","HP Laboratories Technical Report"
"856","20","6","S Lee","S Thomas"," Rich Media from the Masses ","HP Laboratories Technical Report"
"857","20","7","S Lee","S Tang"," Service Adaptive Multicast for Media Distribution Networks ","Proceedings of IEEE WIAPP"
"858","20","8","S Lee","S Gerla; W Su","Mobility prediction and routing in ad hoc wireless networks ","Int Journal of Network Management"
"859","20","9","S Lee","S Gerla; W Su","On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","MONET European Network of Excellence"
"860","20","10","S Lee","S Gerla; W Su","Wireless Ad Hoc Multicast Routing with Mobility Prediction ","MONET European Network of Excellence"
"861","20","11","S Lee","M Lee"," Wireless, Mobile Ad-Hoc Network Routing ","Presented at ACM IEEE WINLAB FOCUS New"
"862","20","12","S Lee","S Hsu; M Gerla; R Bagrodia; W Su","A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","INFOCOM The Conference Computer Communications"
"863","20","13","S Lee","M Lee"," Permissible Throughput Network Feedback for Adaptive Multimedia in AODV MANETs ","Proceedings of IEEE ICC International Conference Communications"
"864","20","14","S Lee","Y Lee"," A Multicast Protocol for Physically Hierarchical Ad Hoc Networks ","Proceedings of IEEE VTC"
"865","20","15","S Lee","S Perkins"," Ad hoc On-Demand Distance-Vector Routing Scalability ","ACM Computing and Communications Review"
"866","20","16","S Lee","S Gerla"," Ad hoc Wireless Multicast Mobility Prediction ","Proceedings of IEEE ICCCN"
"867","20","17","S Lee","S Gerla"," AODV-BR: Backup Routing in Ad hoc Networks ","Proceedings of IEEE WCNC"
"868","20","18","S Lee","S Gerla"," Dynamic Load-Aware Routing in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications"
"869","20","19","S Lee","S Gerla"," Exploiting the Unicast Functionality of the On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC"
"870","20","20","S Lee","S Chiang"," On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC New Orleans"
"871","20","21","S Lee","S Gerla"," On-Demand Multicast Routing Protocol ODMRP for Ad hoc Networks ","Internet Draft draft ietf manet odmrp txt"
"872","20","22","S Lee","S Gerla"," On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","ACM Kluwer Networks and Applications special issue Multipoint Communications Wireless Networks"
"873","20","23","S Lee","S Shen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Computer Communications"
"874","20","24","S Lee","S Shen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Proceedings of WCW"
"875","20","25","S Lee","S Gerla"," Wireless Ad hoc Multicast Routing Mobility Prediction ","ACM Kluwer Networks and Applications special issue Design and Deployment of Ad Hoc Networks"
"876","20","26","S Lee","S Bagrodia"," A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","Proceedings of IEEE INFOCOM The Conference Computer Communications"
"877","20","27","S Lee","S Gerla"," Performance Evaluation of Table-Driven and On-Demand Ad Hoc Routing Protocols ","Proceedings of IEEE PIMRC Osaka"
"878","20","28","S Lee","S Perkins"," Scalability Study of the Ad Hoc On-Demand Distance Vector Routing Protocol ","ACM Wiley International Journal of Network Management"
"879","20","29","S Lee","S Bagrodia"," Selecting a Routing Strategy for Your Ad Hoc Network ","Computer Communications special issue Advances Computer Communications and Networks Algorithms and Applications"
"880","20","30","S Lee","S Toh"," A Simulation Study of Table-Driven and On-Demand Routing Protocols for Mobile Ad Hoc Networks ","IEEE Network"
"881","20","31","S Lee","S Gerla"," Split Multipath Routing Maximally Disjoint Paths in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications"
"882","20","32","S Lee","S Perkins; E Belding-Royer","Scalability study of the ad hoc on-demand distance vector routing protocol ","Int Journal of Network Management"
"883","20","33","S Lee","E Perkins"," The Effects of MAC Protocols on Ad hoc Communication Protocols ","Proceedings of IEEE WCNC"
"884","20","34","S Lee","P Shin"," Distributed Channel Monitoring for Wireless Bandwidth Aggregation ","HP Laboratories Technical Report"
"885","20","35","S Lee","P Lopez"," Dynamic Link Striping: Breaking the WAN Bandwidth Barrier in Piconets ","Proceedings of IEEE LANMAN"
"886","20","36","S Lee","P Shin"," Handheld Routers: Intelligent Bandwidth Aggregation for Collaborative Hosts ","HP Laboratories Technical Report"
"887","20","37","S Lee","B Basu"," Caching Strategies in Transcoding-Enabled Proxy Systems for Streaming Media Distribution Networks "," IEEE Transactions Multimedia special issue Streaming Media"
"888","20","38","S Lee","S Shen; S Basu","Performance Evaluation of Transcoding-Enabled Streaming Media Caching System ","Data Management"
"889","20","39","S Lee","B Basu"," Streaming Media Caching Transcoding-Enabled Proxies ","HP Laboratories Technical Report"
"890","20","40","S Lee","S Shen","Transcoding-enabled Caching Proxy for Video Delivery in Heterogeneous Network Environments ","IMSA Internet Multimedia Systems and Applications"
"891","20","41","S Lee","B Lee"," Transcoding-Enabled Caching Proxy System for Video Delivery in Heterogeneous Network Environments ","Proceedings of IASTED IMSA Internet Multimedia Systems and Applications"
"892","20","42","S Lee","W Gerla"," Mobility Prediction and Routing in Ad Hoc Wireless Networks ","International Journal of Network Management John Wiley Sons"
"893","20","43","S Lee","W Gerla"," Mobility Prediction in Wireless Networks ","Proceedings of IEEE MILCOM"
"894","20","44","S Lee","K Gerla"," Congestion Controlled Adaptive Lightweight Multicast in Wireless Mobile Ad Hoc Networks ","Proceedings of IEEE ISCC"
"895","20","45","S Lee","K Gerla"," How Effective is End-to-End Reliable Multicast in Ad Hoc Networks? ","UCLA CSD Technical Report"
"896","20","46","S Lee","K Gerla"," A Reliable, Congestion-Controlled Multicast Transport Protocol in Multimedia Multi-hop Networks ","Proceedings of IEEE WPMC"
"897","20","47","S Lee","K Gerla"," Reliable Adaptive Lightweight Multicast Protocol ","Proceedings of IEEE ICC International Conference Communications"
"898","20","48","S Lee","Z Lee"," RITA: Receiver Initiated Just-in-Time Tree Adaptation for Rich Media Distribution ","Proceedings of ACM NOSSDAV Network and Operating System Support for Digital Audio and Video"
"899","21","1","S Lee","J Kim","An Efficient Distributed Deadlock Detection Algorithm ","ICDCS International Conference Distributed Computing Systems"
"900","21","2","S Lee","J Kim","Resolving all Deadlocks in Distributed Systems ","Inf Process Lett"
"901","21","3","S Lee","J Kim","Performance Analysis of Distributed Deadlock Detection Algorithms ","IEEE Trans Knowl Data Eng"
"902","21","4","S Lee","J Kim","Efficient Deadlock Resolution in Distributed Systems ","Applications Parallel and Distributed Computing"
"903","21","5","S Lee","A Model","IPDPS",""
"904","21","6","S Lee","E Systems","ICDCS",""
"905","21","7","S Lee","Y Lee","A Distributed Algorithm for Deadlock Detection under OR-request Model ","Symposium Reliable Distributed Systems"
"906","22","1","S Lee","S Chung; D Kim; G Cha; J Lee","Distributed similarity search algorithm in distributed heterogeneous multimedia databases ","Inf Process Lett"
"907","22","2","S Lee","S Chung; J Lee; S Chun","Dynamic Update Cube for Range-sum Queries ","VLDB Very Large Data Bases"
"908","22","3","S Lee","S Chung; D Kim","Heterogeneous image database selection on the Web ","Journal of Systems and Software"
"909","22","4","S Lee","S Chung","Hyper-rectangle based segmentation and clustering of large video data sets ","Inf Sci"
"910","22","5","S Lee","S Chung","On the effective clustering of multidimensional data sequences ","Inf Process Lett"
"911","22","6","S Lee","S Chung; D Kim; J Lee; S Chun","Similarity Search for Multidimensional Data Sequences ","ICDE International Conference Data Engineering"
"912","22","7","S Lee","D Chung","Heterogeneous Multimedia Database Selection on the Web Using Compressed Histogram Information"," for publication"
"913","22","8","S Lee","J Cha","Distributed Similarity Search Algorithm in Distributed Heterogeneous Multimedia Databases"," for publication"
"914","22","9","S Lee","S Chun","Approximate Aggregate Queries with Guaranteed Error Bounds ","RSFDGrC"
"915","22","10","S Lee","S Chung","Similarity Search for Multidimensional Data Sequences","Proceedings of th IEEE International Conference Data Engineering"
"916","23","1","S Lee","S Bovik; C Podilchuk","Foveation-Based Error Resilience for Video Transmission over Mobile Networks ","IEEE International Conference Multimedia and Expo III"
"917","23","2","S Lee","S Bovik; Y Kim","Low Delay Foveated Visual Communications over Wireless Channels ","ICIP International Conference Image Processing"
"918","23","3","S Lee","S Bovik","Motion Estimation and Compensation for Foveated Video ","ICIP International Conference Image Processing"
"919","23","4","S Lee","S Bovik; C Podilchuk; V Krishnan","Unequal Error Protection for Foveation-Based Error Resilience over Mobile Networks ","ICIP International Conference Image Processing"
"920","23","5","S Lee","S Bovik; M Pattichis","Rate Control for Foveated MPEG/H Video ","ICIP International Conference Image Processing"
"921","23","6","S Lee","S Crawford","Unsupervised Multistage Segmentation using Markov Random Field and Maximum Entropy Principle ","ICIP International Conference Image Processing"
"922","23","7","S Lee","Y Lee"," Design of the Frame Memory Module for MPEG-II Video Encoder "," Proc of Summer Associated Conference Communication"
"923","23","8","S Lee",""," Bandwidth Allocation of MPEG Video Encoder for Multi-Program Services "," Proc Korea Signal Processing"
"924","23","9","S Lee","J Lee; S Jang","Dynamic Bandwidth Allocation for Multiple VBR MPEG Video Sources ","ICIP International Conference Image Processing"
"925","23","10","S Lee",""," Dynamic Bandwidth Allocation for Multiple VBR MPEG Video Sources "," Proc IEEE Int Conf Image Processing"
"926","23","11","S Lee","S Evans"," Efficient Implementation of Foveation Filtering "," Proc Instruments DSP Educator s Conference"
"927","23","12","S Lee","S Bovik"," Foveated Video Quality Assessment and Compression Gain, ","IEEE Trans Multimedia Processing"
"928","23","13","S Lee","S Bovik"," Foveated Video and Image Analysis and Compression Gain Measurements "," IEEE Southwest Symposium Image Analysis and Interpretation"
"929","23","14","S Lee","S Bovik"," Foveated Image/Video Quality Assessment in Curvilinear Coordinates "," Int Workshop Very Low Bitrate Video Coding"
"930","23","15","S Lee","S Kim"," High Quality, Low Delay Foveated Visual Communications over Mobile Channels, ","IEEE Trans Multimedia Processing reprinted"
"931","23","16","S Lee","S Bovik"," Very Low Bit Rate Foveated Video Coding for H "," IEEE Int Conf Acoustics Speech and Signal Proc"
"932","23","17","S Lee","S Kim"," Low Delay Foveated Visual Communications over Wireless Channels "," IEEE Int Conf Image Processing Kobe"
"933","23","18","S Lee","S Jang"," Multiplexing of VBR Video Sources for Low Delay and Loss "," Proc of Korea Signal Processing"
"934","23","19","S Lee","S Bovik"," Maximally Flat Bandwidth Allocation for VBR Video "," Proc IEEE Int Conf Image Processing"
"935","23","20","S Lee","S Youn"," Method for Re-Synchronizing Variable Length Code at High Speed Using Parallel-Processing Pattern Matching ",""
"936","23","21","S Lee",""," Method for Selectively Correcting Errors Generated upon Transmitting Digital Video Data ",""
"937","23","22","S Lee","S Bovik"," Motion Estimation and Compensation for Foveated Video "," IEEE Int Conf Image Processing Kobe"
"938","23","23","S Lee","S Shin"," Optical Implementation of Single-Layer Adaptive Neural Network for Multicategory Classification, ","Proc of the th Conference Waves and Lasers"
"939","23","24","S Lee","S Bovik"," Optimal Foveated Video Coding , ","preparation"
"940","23","25","S Lee","S Bovik"," Optimal Rate Control for Real-time, Low Bitrate Foveated Video, ","IEEE Trans Image Processing"
"941","23","26","S Lee",""," Architectures for High Speed Re-Synchronization Using Parallel Pattern Matching "," Proc Visual Comm and Image Processing"
"942","23","27","S Lee",""," Error Resilience Foveated Video over Wireless Networks, ","preparation"
"943","23","28","S Lee","S Bovik"," Rate Control for Foveated MPEG/H Video "," Proc IEEE Int Conf Image Processing"
"944","23","29","S Lee",""," A Rate Control Algorithm for Co-located Variable Bit-Rate MPEG- Video Encoders "," Proc Visual Comm and Image Processing"
"945","23","30","S Lee","S Koh"," Selective protection of coded bit-stream and error concealment for ATM transmission "," Proc of IEEE Workshop Visual Signal Processing and Communications"
"946","23","31","S Lee",""," A selective error correcting technique for digital HDTV transmission through ATM network "," Telecommunications Review"
"947","23","32","S Lee","S Bovik"," Traffic Smoothing for Real-Time Variable Bit Rate Video Transmission, ","IEEE Trans Circuits Syst Video Tech revised"
"948","23","33","S Lee","S Jang"," Transmission Error Detection, Resynchronization, and Error Concealment for MPEG Decoder "," Proc Visual Comm and Image Processing"
"949","24","1","S Lee","C Wu; P Lee; S Horng; S Lin","A New Computation of Shape Moments via Quadtree Decomposition ","IPDPS International Parallel and Distributed Processing Symposium Workshops"
"950","24","2","S Lee","H Tsai; S Horng; Y Lee","Some Image Processing Algorithms on a RAP with Wider Bus Networks ","IPPS International Parallel Processing Symposium"
"951","24","3","S Lee","C Chen; H Tsai; S Horng; S Tsai; T Kao","Parallel Clustering Algorithms on a Reconfigurable Array of Processors with Wider Bus Networks ","ICPADS International Conference Parallel and Distributed Systems"
"952","24","4","S Lee","R Tsai; S Horng; W Tsaur","An Efficient and Authenticated Group-Oriented Cryptoscheme Based on a Geometric Method in Internet Environments ","ICPADS International Conference Parallel and Distributed Systems"
"953","24","5","S Lee","H Tsai; S Horng; S Tsai; T Kao","Fundamental data movement operations and its applications on a hyper-bus broadcast network ","Parallel Computing"
"954","24","6","S Lee","H Tsai; S Horng; S Tsai; T Kao","Solving an Algebraic Path Problem and Some Related Graph Problems on a Hyper-Bus Broadcast Network ","IEEE Trans Parallel Distrib Syst"
"955","25","1","S Lee","H Ho","On minimizing the maximum congestion for Weighted Hypergraph Embedding in a Cycle ","Inf Process Lett"
"956","25","2","S Lee","H Ho; Y Chin","Strategies for Multimedia Delivery on a Linear Multilevel Caching System ","MMM Multimedia Modeling link"
"957","25","3","S Lee","M Chen","Linear Time Algorithms for k-cutwidth Problem ","ISAAC International Symposium Algorithms and Computation"
"958","25","4","S Lee","T Gonzalez","Routing Multiterminal Nets Around a Rectangle ","IEEE Trans Computers"
"959","25","5","S Lee","T Gonzalez","A linear time algorithm for optimal routing around a rectangle ","J ACM"
"960","25","6","S Lee","T Gonzalez","A Approximation Algorithm for Routing Multiterminal Nets ","SIAM Society for Industrial and Applied Mathematics J Comput"
"961","26","1","S Lee","H Rim; J Tsujii","Part-of-Speech Tagging Based on Hidden Markov Model Assuming Joint Independence ","ACL Meeting of the Association for Computational Linguistics"
"962","26","2","S Lee","H Rim; J Tsujii","Hidden Markov Model-Based Korean Part-of-Speech Tagging Considering High Agglutinativity, Word-Spacing, and Lexical Correlativity ","ACL Meeting of the Association for Computational Linguistics"
"963","26","3","S Lee","G Hong; H Rim; M Ko; S Kim","Usability Word-Pair Features for Probabilistic Text Classifiers ","NLPRS Natural Language Processing Pacific Rim Symposium"
"964","26","4","S Lee","D Lee; H Rim","An Efficient Method for Korean Noun Extraction Using Noun Occurrence Characteristics ","NLPRS Natural Language Processing Pacific Rim Symposium"
"965","26","5","S Lee","H Rim; H Chung; S Park; Y Kwak; Y Hwang","GLR Parser with Conditional Action Model CAM ","NLPRS Natural Language Processing Pacific Rim Symposium"
"966","27","1","S Lee","H Asada","Assembly of Parts with Irregular Surfaces Using Active Force Sensing ","ICRA International Conference Robotics and Automation"
"967","27","2","S Lee","C Cho; C Lee; M Kim; Y Kim","A New Exoskeleton-type Masterarm with Force Reflection based on the Torque Sensor Beam ","ICRA International Conference Robotics and Automation"
"968","27","3","S Lee","C Lee; D Choi; J Lee; M Kim","The Distributed Controller Architecture for a Masterarm and Its Application to Teleoperation with Force Feedback ","ICRA International Conference Robotics and Automation"
"969","27","4","S Lee","J Kim; N Amato","An Integrated Mobile Robot Path Re Planner and Localizer for Personal Robots ","ICRA International Conference Robotics and Automation"
"970","27","5","S Lee","J Fellers; N Amato","Localization Based on Visibility Sectors using Range Sensors ","ICRA International Conference Robotics and Automation"
"971","28","1","S Lee",""," Augmenting Medical Databases Domain Knowledge, ","Proceedings of the AAAI National Conference Artificial Intelligence Symposium AI Artificial Intelligence Medicine AIM Applications of Current Technologies University Computer Animation th AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation Also listed an Intelligent Systems Laboratory Report ISL and Department of Computer Science Technical Report TR University of"
"972","28","2","S Lee","S Wright"," A Problem-Oriented Approach to Ontology Creation and Maintenance ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Ontology Management WS AAAI National Conference Artificial Intelligence Press Menlo Park Computer Animation"
"973","28","3","S Lee","S Tecuci"," The Disciple Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents, ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence Intelligent Systems Demonstrations AAAI National Conference Artificial Intelligence Press The MIT Press Menlo Park Computer Animation"
"974","28","4","S Lee","S engineering","SAC",""
"975","28","5","S Lee","S Tischer","Database Discovery Applied to Agriculture and Waste Characterization,"," Technical Report for the National Engineering and Environmental Laboratory INEEL Center for Information Systems Integration and Evolution George University"
"976","28","6","S Lee","","Building High Performance Ontologies from Shared Knowledge Repositories through Exception-driven Knowledge Discovery and Learning,"," Technical Report Learning Agents Laboratory Department of Computer Science School of Information Technology and Engineering George University"
"977","28","7","S Lee",""," Case Study Design Methodology "," Technical Report School of Information Technology and Engineering George University"
"978","28","8","S Lee","S Rine"," Case Study Methodology Designed Research for Software Engineering Methodology Validation "," progress"
"979","28","9","S Lee","S Tecuci"," Knowledge Base Revision through Exception-driven Discovery and Learning, ","Proceedings of the Sixteenth National Conference Artificial Intelligence AAAI National Conference Artificial Intelligence p AAAI National Conference Artificial Intelligence Press The MIT Press Menlo Park Computer Animation"
"980","28","10","S Lee","S Kerschberg","Knowledge Discovery from Geographic Data via Constructive Induction-based Multistrategy Learning Approach,"," Technical Report Center for Information Systems Integration and Evolution George University"
"981","28","11","S Lee","S Kerschberg","Knowledge Discovery and Refinement from an Information Repository: A Multistrategy Learning Approach,"," Technical Report Center for Information Systems Integration and Evolution George University"
