"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"363","12","30","C Chen","Q He;H Li;C L Philip Chen;E S Lee"," Extension Principles and Fuzzy Set Categories "," International Journal of Computers and Mathematics Applications Pergamon Press"
"364","12","31","C Chen","Steven R LeClair ; Yoh-Han Pao","An incremental adaptive implementation of functional-link processing for function approximation, time-series prediction, and system identification ","Neurocomputing"
"365","12","32","C Chen","Steven R LeClair","Integration of design and manufacturing: solving setup generation and feature sequencing using an unsupervised-learning approach ","Computer Aided Design"
"366","12","33","C Chen","C S G Lee;C L Chen"," Efficient Mapping Algorithms for Scheduling Robot Inverse Dynamics Computation on a Multiprocessor System, ","IEEE Trans Systems Man and Cybernetics SMC"
"367","12","34","C Chen","H Li;C L Philip Chen"," DFE Method of Fuzzy Decision-Making: An Approach Based on Factor Spaces Theory, ","Fuzzy Sets and Systems Elsevier Science"
"368","12","35","C Chen","H Li;C L Philip Chen;E S Lee"," Factor Spaces Theory and Fuzzy Information Processing: Fuzzy Decision Making Based on the Concepts of Feedback Extension "," International Journal of Computers and Mathematics Applications Pergamon Press"
"369","12","36","C Chen","H Li;C L Philip Chen;V C Yen;E S Lee"," Factor Spaces Theory and its Applications to Fuzzy Information Processing: Two Kinds of Factor Space Canes "," International Journal of Computers and Mathematics Applications Pergamon Press"
"370","12","37","C Chen","HongXing Li;C L Philip Chen;Han-Pang Huang"," Fuzzy Neural Intelligent Systems: Mathematical Foundation and Application to Engineering "," CRC Press ISBN pages"
"371","12","38","C Chen","H Li;C L Philip Chen;E S Lee"," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Functional-Link Neural Networks, ","International Journal of Mathematical Analysis and Applications"
"372","12","39","C Chen","H Li;C L Philip Chen;E S Lee"," Mathematical Essence and Structures of Neural Networks and Fuzzy Neural Networks -- Part : On Forward Neural Networks, ","International Journal of Mathematical Analysis and Applications"
"373","12","40","C Chen","H Li;C L Philip Chen"," The Equivalence Between Fuzzy Logic Systems and Feedback Forward Neural Networks "," IEEE Trans Neural Networks"
"374","12","41","C Chen","H Li;C L Philip Chen"," The Interpolation Mechanism of Fuzzy Control and its Relationship to PID Control "," International Journal of Fuzzy Systems"
"375","12","42","C Chen","Michael R Lyu ; Ping Guo","Regularization parameter estimation for feedforward neural networks ","IEEE Transactions Systems Man and Cybernetics Part B"
"376","12","43","C Chen","Vincent A Schmidt","Extracting Rules From the Aggregate feedforward Neural Network ","IC AI Artificial Intelligence"
"377","12","44","C Chen","V A Schmidt;C L Philip Chen"," Using the Aggregate Feedforward Neural Network for Rule Extraction "," International Journal of Fuzzy Systems"
"378","12","45","C Chen","Yan Wang ; Yang Xiao","An Optimal Distributed Call Admission Control for Adaptive Multimedia in Wireless/Mobile Networks ","MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS"
"379","12","46","C Chen","Yang Xiao;C L Philip Chen;B Wang"," Bandwidth Degradation QoS for Adaptive Multimedia in Wireless/Mobile Networks "," Computer Communications Elsevier Science"
"380","12","47","C Chen","Yang Xiao;C L Philip Chen;Yan Wang"," Call Admission Control and Bandwidth Reallocation Algorithm for Multi-Classes of Adaptive Multimedia Services in Wireless/Mobile Networks "," Multiaccess Mobility and Teletraffic for Wireless Communications Volume Edited by Gordon L St ber and Bijan Jabbari Kluwer Academic Publishers"
"381","12","48","C Chen","Yang Xiao","QoS for Adaptive Multimedia in Wireless/Mobile Networks ","MASCOTS INTERNATIONAL SYMPOSIUM MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS"
"382","12","49","C Chen","Yang Xiao;C L Philip Chen;Yan Wang"," Optimal Admission Control for Multi-Class of Wireless Adaptive Multimedia Services "," IEICE Transactions Communications Special Issue Multimedia communications E B"
"383","12","50","C Chen","Sen Xie","Freehand drawing system using a fuzzy logic concept ","Computer Aided Design"
"384","12","51","C Chen","Qing-Wen Yan ; Zesheng Tang","Efficient algorithm for the reconstruction of D objects from orthographic projections ","Computer Aided Design"
"385","12","52","C Chen","Q W Yan;C L P Chen;Z Tang"," An Efficient Algorithm for Automatic Reconstruction of -D Objects from Orthographic Projections, ","Computer Aided Design"
"386","13","1","C Chen","","A necessary condition for a graph to be the visibility graph of a simple polygon ","Theor Comput Sci"
"387","13","2","C Chen","","Any Maximal Planar Graph with Only One Separating Triangle is Hamiltonian ","Journal of Combinatorial Optimization"
"388","13","3","C Chen","Robin Chi-Feng Chan ; Zhi-Xin Hong","A simple algorithm to find the steps of double-loop networks ","Discrete Applied Mathematics"
"389","13","4","C Chen","Chin-Chen Chang","Connected Proper Interval Graphs and the Guard Problem in Spiral Polygons ","Combinatorics and Computer Science"
"390","13","5","C Chen","G J ChangY Chen","Vertex and tree arboricity of graphs, to","appear Journal of Combinatorial Optimization"
"391","13","6","C Chen","Ruei-Chuan Chang","On the Minimality of Polygon Triangualtion ","BIT"
"392","13","7","C Chen","K Wu","Disproving a conjecture on planar visibility graphs,","Theoretical Computer Science"
"393","13","8","C Chen","F K Hwang","Equivalent L-shapes of double-loop networks for the degenerate case,","Journal of Interconnection Networks"
"394","13","9","C Chen","F K Hwang","Equivalent nondegenerate L-shapes of double-loop networks,","Networks V"
"395","13","10","C Chen","","A necessary condition for a graph to be the visibility graph of a simple polygon,","Theoretical Computer Sciencece"
"396","13","11","C Chen","",", On some polygon decomposition problems,","Ph D dissertation"
"397","13","12","C Chen","R C Chang",", On the minimality of polygon triangulation,","Bit"
"398","13","13","C Chen","","Any maximal planar graph only one separating triangle is Hamiltonian,"," Journal of Combinatorial Optimization"
"399","13","14","C Chen","C C Chang;G J Chang",", Proper interval graphs and the guard problem, ","Discrete Mathematics"
"400","13","15","C Chen","F K Hwang",", The minimum distance diagram of double-loop networks,","IEEE Transactions Computers"
"401","13","16","C Chen","F K Hwang;J S Lee;S J Shih","The existence of hyper-L triple loop networks,"," Discrete Mathematics"
"402","13","17","C Chen","L H HsuE Y Jean","A class of additive multiplicative graph functions, Di","Discrete Mathematics"
"403","13","18","C Chen","F K Hwang","Equivalent L-Shapes of Double-Loop Networks for the Degenerate Case ","Journal of Interconnection Networks"
"404","13","19","C Chen","F K Hwang;M M Liao",", Supermodularity in various partition problems,","Journal of Global Optimization V"
"405","13","20","C Chen","F K Hwang","The Minimum Distance Diagram of Double-Loop Networks ","IEEE Trans Computers"
"406","13","21","C Chen","Shiou-Yi Lin","Planar Visibility Graphs ","CCCG Canadian Conference Computational Geometry"
"407","13","22","C Chen","Kaiping Wu","Disproving a conjecture on planar visibility graphs ","Theor Comput Sci"
"408","14","1","C Chen","C H Chen;J R Wang;J D Lee;C W Mao"," Color Image Segmentation for Bladder Cancer Diagnosis, ","Mathematics and Computer Modelling"
"409","14","2","C Chen","C H Chen;J D Lee;M C Lin"," Classification of Underwater Signals Using Neural Networks "," g Tamkang Journal of Sciences and Engineering"
"410","14","3","C Chen","C H Chen;C Y Lin;J S Lin;g"," A Compensated Fuzzy Competitive Learning Network Applied to Image Compression "," The Fifth Symposium Computer and Communication Technology B B"
"411","14","4","C Chen","C H Chen;T M Tu;g"," A Fast Classification Method for High Dimensional Remote Sensing Images "," g SCI Scalable Coherent Interface Caracas"
"412","14","5","C Chen","S Chen;C L Kuo;F M Yu;Z F Chu"," In Vitro Study of Ultrasound Based Real-Time Tracking of Renal Stones for Shock Wave Lithotripsy : Part "," g The Journal of Urology"
"413","14","6","C Chen","S Chen;F M Yu;W H Yang;Y C Tong;C L Kuo"," In Vitro Stady of Ultrasound Based Real-Time Tracking for Renal Stones in Shock Wave Lithotripsy : Part II "," V A Simalated Animal Experiment g The Journal of Urology"
"414","14","7","C Chen","W Y Chen;C H Chen;g"," Interpolative Block-Based Zerotree Structure for Color Image Compression Using DWT and VQ, ","g CVGIP Graphical Model and Image Processing"
"415","14","8","C Chen","W Y Chen;C H Chen;g"," A Public-Key Image Hiding Scheme Using DCT and Vector Quantization Coding "," g th International Conf Distributed Multimedia Systems"
"416","14","9","C Chen","W Y Chen;C H Chen;g"," Public-Key Image Steganography Using DCT and QPVQ coding "," g Optical Engineering T M Chang Y H Lin C H Chen Y N Sun N T Chu and J Y"
"417","14","10","C Chen","W Y Chen;C H Chen;J S Lin;g"," A Robust Multiple Watermarking Scheme for Still Image Using DWT, DCT and Spread Spectrum, ","g The Proceeding of th JCIS Joint Conference Information Sciences"
"418","14","11","C Chen","W Y Chen;C H Chen"," Robust Watermarking Scheme for Still Images Using Frequency Shift Keying High-Variance Block Selection,g ","Optical Engineering"
"419","14","12","C Chen","C H Chen;J D Lee"," assification of Underwater Signals Using Wavelet Transforms and Neural Networks "," g Mathematics and Computer Modelling"
"420","14","13","C Chen","J K Guo;C H Chen;J D Lee;J M Tsai"," D Image Reconstruction of Brain Blood Vessels from Angiograms, ","Computers Mathematics Applications"
"421","14","14","C Chen","Jinn-Kwei Guo ; Rein-Lien Hsu ; Yung-Nien Sun","Detecting Corners of Polygonal and Polyhedral Objects ","CAIP Computer Analysis of Images and Patterns"
"422","14","15","C Chen","J K Kuo;C H Chen;J D Lee"," Multi-Polyhedron Reconstruction in a Three-View System Using Relaxation, ","Signal Processing"
"423","14","16","C Chen","Chi-Sung Laih ; Jau-Yien Lee ; Lein Harn","A New Scheme for ID-Based Cryptosystems and Signature ","INFOCOM The Conference Computer Communications"
"424","14","17","C Chen","J S Lee;C H Chen;Y N Sun"," Occluded Object recognition Using Multiscale Features and Hopfield Neural Networks, ","Pattern Recognition"
"425","14","18","C Chen","g Lee"," D Registration of SPECT and CT Images for Liver Diagnosis "," g ICEMI Beijing"
"426","14","19","C Chen","Jau-Yien Lee ; Jiann-Der Lee ; Yuan-Chiuan You","Determining Location and Orientation of A Labelled Cylinder Using Point-Pair Estimation Algorithm ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence"
"427","14","20","C Chen","J D Lee;C H Chen;J Y Lee"," A New Algorithm for Two-Dimentional Object Inspection Using String Matching, ","Mathematical and Computer Modeling"
"428","14","21","C Chen","C Y Lin;C H Chen"," A Genetic Grey-Based Neural Networks Wavelet Transforms for Search of Optimal Codebooks "," g IEICE Trans Information and Systems E A"
"429","14","22","C Chen","C Y Lin;C H Chen;J S Lin;g"," VQ Codebook Design Using a Genetic Competitive Learning Network, ","g The th IPPR Conference Computer Vision Graphics and Image Processing"
"430","14","23","C Chen","W H Lin;C H Chen;J S Lee;Y N Sun"," Multiscale Object Recognition Under Affine Transformation, ","IEICE IS E D"
"431","14","24","C Chen","W H Lin;J S Lee;C H Chen;Y N Sun"," A New Multisale Based Shape Recognition Method, ","Signal Processing"
"432","14","25","C Chen","W H Lin;C H Chen;J S Lee;g"," Application of Wavelet Etrema to D Object Recognition Angle Change, ","g th Multimedia Technology and Application Symposium MTAS Kaohsiung R O C"
"433","14","26","C Chen","Jzau-Sheng Lin ; Wen-Yuan Chen","A Robust Multiple Watermarking Scheme for Still Image using DWT, DCT and Spread Spectrum ","JCIS Joint Conference Information Sciences"
"434","14","27","C Chen","Chi-Yuan Lin ; Ruey-Maw Chen","A Spread Neural Network with Fuzzy Clustering Technique Applied to Color Image Coding in the MDT Domain ","ICPADS International Conference Parallel and Distributed Systems"
"435","14","28","C Chen","Chih-Ming Tsai ; Jing-Wein Wang ; Wei-Ming Chien","Texture classification using non-separable two-dimensional wavelets ","Pattern Recognition Letters"
"436","14","29","C Chen","Guan-Shu Tseng ; Jiann-Shu Lee ; Yung-Nien Sun","Occluded Objects Recognition Using Multiscale Features and Hopfield Neural Networks ","ICIAP"
"437","14","30","C Chen","T M Tu;C H Chen"," Fast Classification Scheme for Hyperspectral Imagery, ","Proceedings of the National Science Council Republic of Part A Physical Science and Engineering"
"438","14","31","C Chen","T M Tu;C H Chen;J L Wu;C I Chang"," Fast Two-Stage Classification Method for High Dimensional Remote Sensing Data "," g IEEE Trans Geoscience and Remote Sensing"
"439","14","32","C Chen","T M Tu;C H Chen;C I Chang"," Noise Subspace Projection Approach to Target Signature Detection and Extraction in Unknown Background for Hyperspectral Images "," g IEEE Trans Geoscience and Remote Sensing"
"440","14","33","C Chen","T M Tu;C H Chen;C I Chang"," A Posteriori Least Squares Orthogonal Subspace Projection Approach to Desired Signature Extraction and Detection, ","IEEE Trans Geoscience and Remote Sensing"
"441","14","34","C Chen","C C Wang;C H Chen"," Classified Vector Quantization for Image Compression Using Direction Classification "," g IEICE Trans Fundamentals of ECCS E A"
"442","14","35","C Chen","C C Wang;C H Chen;K Y Wang;g"," Classified Vector Quantization Using Direction Classification ","g International Computer Symposium Workshop IPPR"
"443","14","36","C Chen","J W Wang;C H Chen J S Pan"," D nonseparable Wavelet Frames for Texture Segmentation Using Genetic Algorithms, ","International Workshop Wavelets and Statistics North Carolina U S A"
"444","14","37","C Chen","J W Wang;C H Chen"," Genetic Feature Selection for Texture Classification Using D Nonseparable Wavelet Bases, ","IEICE Trans Fundamentals of ECCS E A"
"445","14","38","C Chen","C C Wang;C H Chen;g"," A High-Fidelity Image Coding Technique for Multimedia Applications, ","g International Conference Computer Systems Technology for Industrial Applications Internet and Multimedia Tsinchu ROC"
"446","14","39","C Chen","C C Wang;C H Chen;C T Wong;g"," Low Complexity Fractal-Based Image Compression, ","g National Symposium Communication p"
"447","14","40","C Chen","C C Wang;C H Chen;gLo"," Low Complexity Fractal-Based Image Compression Using Two-Stage Search Strategy "," g Optical Engineering"
"448","14","41","C Chen","C C Wang;C H Chen;I H Chen"," Modified VQ-BTC Algorithm for Image Compression "," g Electronics Letters"
"449","14","42","C Chen","C C Wang;C H Chen;C H Hsieh"," An Edge-Preserving Image Coding System VQ, ","IEICE Trans Information and Systems E D"
"450","14","43","C Chen","C C Wang;C H Chen;Y D Tsai;g"," A Novel Perceptual Image Coding Vector Quantization ","g th Multimedia Technology and Application Symposium MTAS Kaohsiung"
"451","14","44","C Chen","J W Wang;C H Chen;W M Chien;C M Tsai;gTe"," Texture Classification Using Nonseperable Two Dimensional Wavelets "," g Pattern Recognition Letters"
"452","14","45","C Chen","K H Wu;C H Chen;J D Lee"," A Genetic Algorithm for Tuning Reliable Fuzzy System, ","The th National Conference Fussy Theory and Applications Tainan R O C"
"453","14","46","C Chen","K H Wu;C H Chen;J D Lee"," A Genetic Algorithm for Tuning Reliable Fussy System "," g Journal of Fuzzy Systems"
"454","14","47","C Chen","J L Wu;C H Chen;C F Chen"," Model Reduction via Haar Wavelets "," g Control and Intelligent Systems Vo C C Chang I Manousakas Y R Pu S M Liang C H Chen T"
"455","14","48","C Chen","J L Wu;C H Chen;C F Chen;g"," Model Reduction via Haar Wavelets, ","g Proceeding of the IASTED International Conference Modeling Identification and Control Innsbruck"
"456","14","49","C Chen","J L Wu;C H Chen;C F Chen;g"," A Unified Derivation of Operational Matrices for Integration in Systems Analysis, ","g Proceeding of IEEE International Conference Information Technology Coding and Computing"
"457","14","50","C Chen","J L Wu;C H Chen;C F Chen;g"," Numerical Inversion of Laplace Transform Using Haar Wavelet Operational Matrices "," g IEEE Trans Circuits and Systems Part C C Chang S M Liang Y R Pu C H Chen I Manousakas T"
"458","14","51","C Chen","K H Wu;C H Chen;J D Lee;J M Ko"," Path Planning and Prototype Design of an AGV, ","Mathematical and Computer Modelling"
"459","14","52","C Chen","K H Wu;C H Chen;J D Lee"," A Ring-Cache Genetic Algorithm for Tuning Reliable Fussy Logic Controller, "," IEEE International Conference SMC U S A"
"460","14","53","C Chen","D L Yang;C H Chen"," A Bit Level Systolic Array for Bidirectional Associate Memories , ","SCI Scalable Coherent Interface Caracas"
"461","14","54","C Chen","D L Yang;C H Chen;gDa"," Data Dependence Analysis and Bit-Level Systolic Arrays of the Median Filter "," g IEEE Trans Circuits and Systems for Video Technology"
"462","14","55","C Chen","C I Yu ; Chun-Han Chen ; Jinn-Kwei Guo ; Yen-Ching Yu ; Yung-Nien Sun"," -D Cerebral Vessel Reconstruction from Angiograms ","CAIP Computer Analysis of Images and Patterns"
"463","15","1","C Chen"," Jeanette P Schmidt ; Jonathan L Cooper ; Russ B Altman","A Surface Measure for Probabilistic Structural Computations ","ISMB Intelligent Systems for Molecular Biology"
"464","15","2","C Chen"," Jaswinder Pal Singh ; Russ B Altman ; William B Poland","Parallel protein structure determination from uncertain data ","Supercomputing"
"465","15","3","C Chen"," Jaswinder Pal Singh ; Russ B Altman","Biomolecular Structure Estimation: A Case Study of Irregular Hierarchical Parallelism ","PPSC SIAM Conference Parallel Processing for Scientific Computing"
"466","15","4","C Chen"," Jaswinder Pal Singh ; Russ B Altman","The hierarchical organization of molecular structure computations ","RECOMB"
"467","15","5","C Chen"," Jaswinder Pal Singh ; Russ B Altman","Hierarchical Organization of Molecular Structure Computations ","Journal of Computational Biology"
"468","15","6","C Chen"," Richard O Chen ; Russ B Altman","Constraining volume by matching the moments of a distance distribution ","Computer Applications the Biosciences"
"469","15","7","C Chen"," Jaswinder Pal Singh ; Russ B Altman","Using imperfect secondary structure predictions to improve molecular structure computations ","Bioinformatics"
"470","15","8","C Chen"," Jaswinder Pal Singh ; Russ B Altman ; William B Poland","Probabilistic Constraint Satisfaction with Non-Gaussian Noise ","UAI Uncertainty Artificial Intelligence"
"471","16","1","C Chen"," Wen-Yan Chang","Pose Estimation for Generalized Imaging Device via Solving Non-Perspective N Point Problem ","ICRA International Conference Robotics and Automation"
"472","16","2","C Chen"," Chang-Ming Tsai ; Gregory Y Tang ; Wen-Yan Chang","Compression of D Objects with Multistage Color-Depth Panoramic Maps ","DCC Data Compression Conference"
"473","16","3","C Chen"," Jen-Bo Cheng ; Yi-Ping Hung","A Fast and Robust Approach for Registration of Partially Overlapping Range Images ","ICCV International Conference Computer Vision"
"474","16","4","C Chen"," Chi-Kuo Yu ; Yi-Ping Hung","New Calibration-free Approach for Augmented Reality based on Parameterized Cuboid Structure ","ICCV International Conference Computer Vision"
"475","16","5","C Chen"," Chen-Chiung Hsieh ; Chen-Yuan Tang ; Chih-Guo Yu ; Shen-Wen Shih ; Yi-Ping Hung ; You-Chung Cheng","Integrating virtual objects into real images for augmented reality ","VRST Virtual Reality Software and Technology"
"476","16","6","C Chen"," Chiou-Shann Fuh ; Kuan-Chung Hung ; Yi-Ping Hung ; Yong-Sheng Chen","Multipass hierarchical stereo matching for generation of digital terrain models from aerial images ","Mach Vis Appl"
"477","16","7","C Chen"," Szu-Wei Lin ; Yi-Ping Hung ; Yu-Pao Tsai","Augmenting panoramas with object movies by generating novel views with disparity-based view morphing ","Journal of Visualization and Computer Animation"
"478","16","8","C Chen"," Jen-Bo Cheng ; Yi-Ping Hung","RANSAC-Based DARCES: A New Approach to Fast Automatic Registration of Partially Overlapping Range Images ","IEEE Transactions Pattern Analysis and Machine Intelligence"
"479","17","1","C Chen"," Arun K Somani","A Cache Protocol for Error Detection and Recovery in Fault-Tolerant Computing Systems ","FTCS Symposium Fault Tolerant Computing"
"480","17","2","C Chen"," Arun K Somani","Effects of Cache Traffic on Shared Bus Multiprocessor Systems ","ICPP International Conference Parallel Processing"
"481","17","3","C Chen"," Arun K Somani ; Craig M Wittenbrink ; Jenq-Neng Hwang ; Kenneth Cooper ; Linda G Shapiro ; Robert Johnson ; Robert M Haralick","Proteus System Architecture and Organization ","IPPS International Parallel Processing Symposium"
"482","17","4","C Chen"," Arun K Somani","A Unified Architectural Tradeoff Methodology ","ISCA International Symposium Computer Architecture"
"483","17","5","C Chen"," ","An Algebraic Model of Arithmetic Codes ","IEEE Trans Computers"
"484","17","6","C Chen"," Feng-Fu Lin","An Easy-to-Use Approach for Practical Bus-Based System Design ","IEEE Trans Computers"
"485","17","7","C Chen"," Arun K Somani","Architecture Technique Trade-Offs Using Mean Memory Delay Time ","IEEE Trans Computers"
"486","17","8","C Chen"," Arun K Somani","Fault Containment in Cache Memories for TMR Redundant Processor Systems ","IEEE Trans Computers"
"487","18","1","C Chen"," Majid Sarrafzadeh","An Effective Algorithm for Gate-Level Power-Delay Tradeoff Using Two Voltages ","ICCD International Conference Computer Design"
"488","18","2","C Chen"," Majid Sarrafzadeh ; Xiaojian Yang","Potential Slack: An Effective Metric of Combinational Circuit Performance ","ICCAD International Conference Computer Aided Design"
"489","18","3","C Chen"," Majid Sarrafzadeh","Provably good algorithm for low power consumption with dual supply voltages ","ICCAD International Conference Computer Aided Design"
"490","18","4","C Chen"," Ankur Srivastava ; Elaheh Bozorgzadeh ; Majid Sarrafzadeh","Budget Management with Applications ","Algorithmica"
"491","18","5","C Chen"," Majid Sarrafzadeh","Power-Manageable Scheduling Technique for Control Dominated High-Level Synthesis ","DATE Design Automation and Test Europe"
"492","18","6","C Chen"," ","Physical design with multiple on-chip voltages ","ISPD International Symposium Physical Design"
"493","18","7","C Chen"," ","Probabilistic Analysis of Rectilinear Steiner Trees ","VLSI Very Large Scale Integration Design"
"494","19","1","C Chen","C P Chen;D F Wong"," Fast algorithms for optimal wire-sizing under the Elmore delay model ","Proc ISCAS IEEE International Symposium Circuits and Systems"
"495","19","2","C Chen","C P Chen;C Chu;D F Wong"," Fast and Exact Simultaneous Wire- and Transistor-Sizing based on Lagrangian Relaxation Method "," IEEE ACM International Conference Computer Aided Design"
"496","19","3","C Chen","C P Chen;Y W Chang;D F Wong"," Fast performance-driven optimization for buffered clock trees based on Lagrangian relaxation ","Proc th IEEE ACM Design Automation Conference DAC Design Automation Conference"
"497","19","4","C Chen","C P Chen;N Menezes"," Noise-Aware Repeater Insertion and Wire-Sizing for On-chip Interconnect Using Hierarchical Moment-Matching "," Proc th IEEE Design Automation Conference"
"498","19","5","C Chen","C P Chen;D F Wong"," Optimal non-uniform wire-sizing formula fringing capacitance consideration ","Proc th IEEE ACM Design Automation Conference"
"499","19","6","C Chen","C P Chen;Hai Zhou;D F Wong"," Optimal non-uniform wire-sizing under the Elmore delay Model ","IEEE ACM International Conference Computer Aided Design"
"500","19","7","C Chen","C P Chen;Y P Chen;D F Wong"," Optimal wire-sizing formula under the Elmore delay model ","Proc th IEEE ACM Design Automation Conference"
"501","19","8","C Chen","C P Chen;D F Wong"," Error-bounded Pade Approximation via Bilinear Conformal Transformation "," Proc th IEEE ACM Design Automation Conference"
"502","19","9","C Chen","C P Chen;N Menezes"," Spec-based Repeater Insertion and Wire-Sizing for On-chip Interconnect "," VLSI Very Large Scale Integration"
"503","19","10","C Chen","Chris C N Chu ; D F Wong","Fast and exact simultaneous gate and wire sizing by Lagrangian relaxation ","ICCAD International Conference Computer Aided Design"
"504","19","11","C Chen","Noel Menezes","Noise-Aware Repeater Insertion and Wire-Sizing for On-Chip Interconnect Using Hierarchical Moment-Matching ","DAC Design Automation Conference"
"505","19","12","C Chen","D F Wong ; Yao-Wen Chang","Fast Performance-Driven Optimization for Buffered Clock Trees Based on Lagrangian Relaxation ","DAC Design Automation Conference"
"506","19","13","C Chen","D F Wong ; Hai Zhou","Optimal non-uniform wire-sizing under the Elmore delay model ","ICCAD International Conference Computer Aided Design"
"507","19","14","C Chen","D F Wong","Optimal Wire-Sizing Function with Fringing Capacitance Consideration ","DAC Design Automation Conference"
"508","19","15","C Chen","D F Wong ; Yao-Ping Chen","Optimal Wire-Sizing Formular Under the Elmore Delay Model ","DAC Design Automation Conference"
"509","19","16","C Chen","D F Wong","Error Bounded Pad&eacute; Approximation via Bilinear Conformal Transformation ","DAC Design Automation Conference"
"510","20","1","C Chen"," ","Graph Partitioning for Concurrent Test Scheduling in VLSI Circuit ","DAC Design Automation Conference"
"511","20","2","C Chen"," ","Allocation of Multiport Memory with Ports of Different Type in Register Transfer Level Synthesis ","ICCD International Conference Computer Design"
"512","20","3","C Chen"," Ji-Der Lee ; Joel Yuen","Autonomous-Tol for Hardware Partitioning in a Built-in Self-Test Environment ","ICCD International Conference Computer Design"
"513","20","4","C Chen"," Joel T Yuen","Concurrent Test Scheduling in Built-In Self-Test Environment ","ICCD International Conference Computer Design"
"514","20","5","C Chen"," ","Synthesis of configurable linear feedback shifter registers for detecting random-pattern-resistant faults ","ISSS International Symposium Systems Synthesis"
"515","20","6","C Chen"," Anup Kumar","Comments on Area-Time Optimal Adder Design ","IEEE Trans Computers"
"516","20","7","C Chen"," ","BISTSYN - A Built-In Self-Test Synthesizer ","ICCAD International Conference Computer Aided Design"
"517","21","1","C Chen","","Comments on An Ensemble Average Classifier For Pattern Recognition Machines "," Pattern Recognition"
"518","21","2","C Chen","","Data Encryption Using MRF with an RSA Key ","IEEE Pacific Rim Conference Multimedia"
"519","21","3","C Chen","C S Chang;C ","Invariant Shape Features by Modified Moments, ","Proceedings of the Chinese Image Processing and Pattern Recognition Workshop Tainan"
"520","21","4","C Chen","C S W Wang;Y Y Chen","Biometrics for Personal Identification/Verification, ","Image Processing and Pattern Recognition Chinese"
"521","21","5","C Chen","C R C Dubes","Discrete MRF Model Parameters as Features for Texture Classification, ","IEEE Proceedings of Int l Conference Systems Man and Cybernetics Woodhill"
"522","21","6","C Chen","C ","Data Encryption Using MRF an RSA Key "," Lecture Notes Computer Science LNCS"
"523","21","7","C Chen","Chien-Chang Chen","Filtering methods for texture discrimination ","Pattern Recognition Letters"
"524","21","8","C Chen","C C ","Gabor Transform in Texture Analysis "," Proceedings of SPIE The International Society for Optical Engineering The International Society for Optical Engineering Intelligent Robots and Computer Vision XIII edited by David P Casasent"
"525","21","9","C Chen","Y W Chen;C ","Vector Quantization by Principal Component Analysis, ","Proceedings of the th Canadian Image Processing and Pattern Recognition Conference B C"
"526","21","10","C Chen","C D ","Multi-resolutional Gabor Filter in Texture Analysis "," Pattern Recognition Letters"
"527","21","11","C Chen","C ","Improved Moment Invariants for Shape Discrimination "," Pattern Recognition"
"528","21","12","C Chen","C T I Tsai","Improved Moment Invariants for Shape Discrimination, ","Proceedings of SPIE The International Society for Optical Engineering Applications of Digital Image Processing XV edited by Andrew G Terscher San Diego"
"529","21","13","C Chen","C R C Dubes","Experiments in Fitting Discrete Markov Random Fields to Textures "," IEEE Proceedings of Conference Computer Vision and Pattern Recognition San Diego"
"530","21","14","C Chen","C C L Huang","Markov Random Fields for Texture Discrimination "," Pattern Recognition Letters"
"531","21","15","C Chen","C Y Y Wang","An AFIS Using Fingerprint Classification, ","Image and Vision Computing New Zealand Conference Palmerston North"
"532","21","16","C Chen","C R C Dubes","Environmental Studies of ICM Segmentation Algorithm "," Journal of Information Science and Engineering"
"533","21","17","C Chen","C ","On Wavelet Features for Texture Discrimination "," Proceedings of the th IPPR Conference Dah Ban Gern Taipei County"
"534","21","18","C Chen","C ","A Nonparametric Test for Comparing Estimators in Markov Random Fields "," Pattern Recognition Letters"
"535","21","19","C Chen","C ","On the Selection of Image Compression Algorithms, ","IEEE Proceedings of the th Int l Conference Pattern Recognition Brisbane"
"536","21","20","C Chen","C ","Watermarking Experiments Based on Wavelet Transforms, ","The Proceedings of SPIE The International Society for Optical Engineering Int l Conference Electronic Imaging and Multimedia Technology III Shainhai"
"537","21","21","C Chen","C ","Applications of ICM Segmentation Algorithm, ","Proceedings of International Computer Symposium Hsinchu"
"538","21","22","C Chen","C C ","Zerotree Wavelet Transform for Texture Discrimination, ","Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Wu Lye Taipei County"
"539","21","23","C Chen","C J H Hsieh","Singular Value Decomposition for Texture Compression, ","IEEE Proceedings of Data Compression Conference Snowbird"
"540","21","24","C Chen","C H T Chu","A Study on Image Compression by Wavelet Transform, ","IEEE Workshop Consumer Electronics Taipei"
"541","21","25","C Chen","C J H Luo","Texture Discrimination Using Singular Value Decomposition, ","Proceedings IASTED"
"542","21","26","C Chen","C C ","Texture Synthesis: Algorithms and Experiments, ","Proceedings of the th Chinese Image Processing and Pattern Recognition Workshop Guu Guan Taichung County"
